feature	partner	sample_name	feature_match	feature_match_1	feature_match_2	feature_match_3	feature_match_4	evidence	cancerhotspots_bin	cancerhotspots3D_bin	cgc_bin	cosmic_bin	gsea_pathways_bin	gsea_modules_bin
KIF15	LARS2	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
KLHL29	DTNB	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
LEUTX	NOL4L	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
SLC38A9	PLPP1	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
SSPN	BTBD9	ACH-000853	0	0	0	0	0		0	0	0	1	0	1
SYNE1	KHDC1	ACH-000853	0	0	0	0	0		0	0	0	1	0	1
USP53	NDST3	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
ZNF595	ZNF718	ACH-000853	0	0	0	0	0		0	0	0	1	0	0
GNS	PAWR	ACH-000358	0	0	0	0	0		0	0	0	1	0	1
MYCNUT	GPR75-ASB3	ACH-000358	0	0	0	0	0		0	0	0	0	0	0
SEPT9	TYMS	ACH-000358	0	0	0	0	0		0	0	1	1	0	0
ZNF608	FSTL4	ACH-000358	0	0	0	0	0		0	0	0	1	0	1
ATE1	MTSS1	ACH-000491	0	0	0	0	0		0	0	0	1	0	1
ATP10A	UBE3A	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
COL14A1	FGFR2	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
CXorf40A	IDS	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
DEPTOR	TATDN1	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
MRPL13	FGFR2	ACH-000491	0	0	0	0	0		0	0	0	1	0	1
NLRP9	UBE2S	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
PDE6G	NPLOC4	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
PM20D1	NUCKS1	ACH-000491	0	0	0	0	0		0	0	0	1	0	0
ZNF331	ZNF580	ACH-000491	0	0	0	0	0		0	0	1	1	0	0
ADCY1	POLR2J4	ACH-000403	0	0	0	0	0		0	0	0	1	1	0
CASC11	PSEN1	ACH-000355	0	0	0	0	0		0	0	0	0	0	0
CASC21	LTBP2	ACH-000355	0	0	0	0	0		0	0	0	0	0	0
CASC8	LTBP2	ACH-000355	0	0	0	0	0		0	0	0	0	0	0
CPTP	ATAD3B	ACH-000355	0	0	0	0	0		0	0	0	0	0	0
HDAC8	DACH2	ACH-000355	0	0	0	0	0		0	1	0	1	0	0
MYH10	SUPT6H	ACH-000355	0	0	0	0	0		0	0	0	1	0	0
MYH7	MIR1204	ACH-000355	0	0	0	0	0		0	0	0	1	0	1
PAPLN	RBM25	ACH-000355	0	0	0	0	0		0	0	0	1	0	0
PARVA	TPD52L1	ACH-000355	0	0	0	0	0		0	0	0	1	0	1
PSEN1	PAPLN	ACH-000355	0	0	0	0	0		0	0	0	1	0	1
ASIC2	FOCAD	ACH-000416	0	0	0	0	0		0	0	0	0	0	0
DDX19B	CDH13	ACH-000416	0	0	0	0	0		0	0	0	1	0	0
DNAJB12	ASCC1	ACH-000416	0	0	0	0	0		0	0	0	1	0	1
OGDH	PPIA	ACH-000416	0	0	0	0	0		0	0	0	1	0	0
RABGAP1L	LHX4-AS1	ACH-000416	0	0	0	0	0		0	1	0	1	0	0
TMIGD1	MLLT3	ACH-000416	0	0	0	0	0		0	0	0	1	0	0
TYW5	BMPR2	ACH-000416	0	0	0	0	0		0	0	0	1	0	0
ARL15	ZMYM4	ACH-000292	0	0	0	0	0		0	0	0	1	0	0
CASC15	SYCP2L	ACH-000292	0	0	0	0	0		0	0	0	0	0	0
CASC8	CCAT1	ACH-000292	0	0	0	0	0		0	0	0	0	0	0
CCDC42	DPH1	ACH-000292	0	0	0	0	0		0	0	0	1	0	0
COX10-AS1	NXN	ACH-000292	0	0	0	0	0		0	0	0	0	0	0
MYO15A	SMG6	ACH-000292	0	0	0	0	0		0	0	0	1	0	1
RAP1GAP2	PELP1	ACH-000292	0	0	0	0	0		0	0	0	1	0	0
SIGLEC5	ZNF217	ACH-000292	0	0	0	0	0		0	0	0	1	0	1
SLC9A3R2	SPTBN1	ACH-000292	0	0	0	0	0		0	0	0	1	0	1
VPS53	NAA38	ACH-000292	0	0	0	0	0		0	0	0	1	0	0
GBF1	SUFU	ACH-000427	0	0	0	0	0		0	0	0	1	0	1
JUP	ERBB2	ACH-000427	0	0	0	0	0		0	0	0	1	1	1
LTBP4	ERBB2	ACH-000427	0	0	0	0	0		0	0	0	1	0	0
ADK	LRMDA	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
ANK3	CCDC6	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
BEAN1	NUP98	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
CDKN3	FBXO34	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
CEP250	ROMO1	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
COL2A1	SLC38A1	ACH-000001	0	0	0	0	0		0	0	1	1	0	1
DAP3	SLC25A44	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
FAM168A	FCHSD2	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
FCHSD2	STARD10	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
KCNAB2	CAMTA1	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
MPP7	SVIL	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
NEU1	SPEN	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
OGFOD3	SLC25A10	ACH-000001	0	0	0	0	0		0	0	0	0	0	0
OTOF	ITSN2	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
POLR1A	BCS1L	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
PRICKLE2	TEX2	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
RNF123	MSI2	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
ROR1	CACHD1	ACH-000001	0	0	0	0	0		0	0	0	1	0	1
SLC22A15	ZBTB17	ACH-000001	0	0	0	0	0		0	0	0	1	0	0
ZNRF3	EWSR1	ACH-000001	0	0	0	0	0		0	0	1	1	0	0
EYS	PHF3	ACH-000200	0	0	0	0	0		0	0	0	1	0	0
MTAP	CDKN2A	ACH-000200	0	0	0	0	0		0	0	0	1	0	0
C8orf34	CHD7	ACH-000911	0	0	0	0	0		0	0	0	1	0	1
CCDC192	SLC12A2	ACH-000911	0	0	0	0	0		0	0	0	0	0	0
CLGN	MAML3	ACH-000911	0	0	0	0	0		0	0	0	1	0	1
KRTAP5-11	CPT1A	ACH-000911	0	0	0	0	0		0	0	0	1	0	0
METRNL	FAM129B	ACH-000911	0	0	0	0	0		0	0	0	1	0	0
NCOA7	HINT3	ACH-000911	0	0	0	0	0		0	0	0	1	0	1
CCDC57	HGS	ACH-000674	0	0	0	0	0		0	0	0	1	0	0
DHX40	KPNA2	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
EME1	ARHGDIA	ACH-000674	0	0	0	0	0		0	0	0	1	1	0
ERC1	ACACA	ACH-000674	0	0	0	0	0		0	0	1	1	0	0
FAM104A	UNK	ACH-000674	0	0	0	0	0		0	0	0	1	0	0
FGL1	MTUS1	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
HDAC5	WSB1	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
JMJD6	ARHGAP27	ACH-000674	0	0	0	0	0		0	0	0	1	0	0
KCNJ2	EME1	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
KIAA1522	PLEKHA6	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
LRRN2	KIAA1522	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
MKRN2OS	SLC25A26	ACH-000674	0	0	0	0	0		0	0	0	0	0	0
PLEKHM1	NSF	ACH-000674	0	0	0	0	0		0	0	0	1	0	1
SEPT9	ENDOV	ACH-000674	0	0	0	0	0		0	0	1	1	0	0
TMEM105	SLC9A3R1	ACH-000674	0	0	0	0	0		0	0	0	1	0	0
ABRAXAS2	EEF1AKMT2	ACH-000704	0	0	0	0	0		0	0	0	0	0	0
DPYD	MIR137HG	ACH-000704	0	0	0	0	0		0	0	0	1	0	1
MFSD11	PSMD14	ACH-000704	0	0	0	0	0		0	0	0	1	0	0
PIGV	ZDHHC18	ACH-000704	0	0	0	0	0		0	0	0	1	0	0
TRAF7	CSNK1G2	ACH-000704	0	0	0	0	0		1	0	1	1	0	1
WDR66	BCL7A	ACH-000704	0	0	0	0	0		0	0	0	1	0	0
ADGRV1	HOMER1	ACH-000679	0	0	0	0	0		0	0	0	0	0	0
CACHD1	DOCK7	ACH-000679	0	0	0	0	0		0	0	0	1	0	1
DBF4B	SREBF2	ACH-000679	0	0	0	0	0		0	0	0	1	0	0
DYM	WDTC1	ACH-000679	0	0	0	0	0		0	0	0	1	0	0
EIF1	ERBB2	ACH-000679	0	0	0	0	0		0	0	0	1	0	1
FKBP10	HAP1	ACH-000679	0	0	0	0	0		0	0	0	1	0	0
GRB7	PHF12	ACH-000679	0	0	0	0	0		0	0	0	1	0	1
JUP	EIF1	ACH-000679	0	0	0	0	0		0	0	0	1	1	1
MYO18A	PHF12	ACH-000679	0	0	0	0	0		0	0	0	1	0	0
NT5C3B	PGAP3	ACH-000679	0	0	0	0	0		0	0	0	0	0	0
PIPOX	PGAP3	ACH-000679	0	0	0	0	0		0	0	0	1	0	0
PHF14	NDUFA4	ACH-000544	0	0	0	0	0		0	0	0	1	0	1
UBA5	DNAJC13	ACH-000544	0	0	0	0	0		0	0	0	1	0	0
ACLY	THRA	ACH-000383	0	0	0	0	0		0	1	0	1	0	1
CASC8	CCAT1	ACH-000383	0	0	0	0	0		0	0	0	0	0	0
FHAD1	EFHD2	ACH-000383	0	0	0	0	0		0	0	0	1	0	0
HBP1	CUX1	ACH-000383	0	0	0	0	0		0	0	0	1	0	1
JUP	ERBB2	ACH-000383	0	0	0	0	0		0	0	0	1	1	1
MEN1	SF1	ACH-000383	0	0	0	0	0		0	0	1	1	0	1
PIAS4	EEF2	ACH-000383	0	0	0	0	0		0	0	0	1	1	0
RFWD3	GLG1	ACH-000383	0	0	0	0	0		0	0	1	1	0	0
WIPF2	ACLY	ACH-000383	0	0	0	0	0		0	0	0	1	0	0
BRK1	LDLR	ACH-000776	0	0	0	0	0		0	0	0	1	0	0
CCDC171	CLPX	ACH-000776	0	0	0	0	0		0	0	0	0	0	0
CDH12	CNTN5	ACH-000776	0	0	0	0	0		0	0	0	1	0	0
DOCK4	IMMP2L	ACH-000776	0	0	0	0	0		0	0	0	1	0	0
FBN1	MAPK6	ACH-000776	0	0	0	0	0		0	0	0	1	0	1
MFSD13A	SUFU	ACH-000776	0	0	0	0	0		0	0	0	0	0	0
MTF2	RPAP2	ACH-000776	0	0	0	0	0		0	0	0	1	0	0
NRL	PEX11G	ACH-000776	0	0	0	0	0		0	0	0	1	0	1
PCAT19	ZNF77	ACH-000776	0	0	0	0	0		0	0	0	0	0	0
SLC39A10	ZC3H15	ACH-000776	0	0	0	0	0		0	0	0	1	0	1
YJU2	GNA11	ACH-000776	0	0	0	0	0		0	0	0	0	0	0
ADD2	TGFA	ACH-000159	0	0	0	0	0		0	0	0	1	0	1
C2orf48	HPCAL1	ACH-000159	0	0	0	0	0		0	0	0	1	0	0
SLC24A2	MTAP	ACH-000159	0	0	0	0	0		0	0	0	1	0	0
CEBPZ	EIF2AK2	ACH-000688	0	0	0	0	0		0	0	0	1	0	1
DAPK2	CSNK1G1	ACH-000688	0	0	0	0	0		0	0	0	1	1	1
S100A6	FN1	ACH-000688	0	0	0	0	0		0	0	0	1	0	1
PI4KAP2	HIC2	ACH-000291	0	0	0	0	0		0	0	0	1	0	0
BAZ2B	WDSUB1	ACH-000617	0	0	0	0	0		0	0	0	1	0	1
FSD1L	SLC44A1	ACH-000617	0	0	0	0	0		0	0	0	1	0	0
GLIS3	RFX3	ACH-000617	0	0	0	0	0		0	0	0	1	0	0
GXYLT2	PPP4R2	ACH-000617	0	0	0	0	0		0	0	0	1	0	0
NMT1	DCAKD	ACH-000617	0	0	0	0	0		0	1	0	1	0	1
NUP210L	ANXA9	ACH-000617	0	0	0	0	0		0	0	0	1	0	1
PCYT1A	DLG1	ACH-000617	0	0	0	0	0		0	0	0	1	0	1
PKD1L2	GCSH	ACH-000617	0	0	0	0	0		0	0	0	1	0	0
SCN1B	LSR	ACH-000617	0	0	0	0	0		0	0	0	1	0	1
FLYWCH2	FLYWCH1	ACH-000696	0	0	0	0	0		0	0	0	1	0	1
SAP130	WDR33	ACH-000696	0	0	0	0	0		0	0	0	1	0	0
SPINK5	RASA2	ACH-000696	0	0	0	0	0		0	0	0	1	0	1
TENM3	WWC2	ACH-000696	0	0	0	0	0		0	0	0	0	0	0
TRIO	FBXL7	ACH-000696	0	0	0	0	0		0	0	0	1	0	1
TUBA4A	HNRNPH1	ACH-000696	0	0	0	0	0		0	0	0	1	0	1
UVRAG	FCHSD2	ACH-000696	0	0	0	0	0		0	0	0	1	0	0
ANO1	PPFIA1	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
ARHGAP29	GCLM	ACH-000527	0	0	0	0	0		0	0	0	1	0	1
ASH1L	PKN1	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
BRF1	JAG2	ACH-000527	0	0	0	0	0		0	0	0	1	0	1
CCDC155	PRRG2	ACH-000527	0	0	0	0	0		0	0	0	1	0	1
CIC	RAD9A	ACH-000527	0	0	0	0	0		1	0	1	1	0	0
GLIS3	RFX3	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
HSP90AB1	RASA2	ACH-000527	0	0	0	0	0		0	0	1	1	1	1
IQSEC1	CCDC12	ACH-000527	0	0	0	0	0		0	0	0	1	0	1
KDM3A	PARD3	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
L3MBTL2	ZC3H7B	ACH-000527	0	0	0	0	0		0	0	0	1	0	1
LAMB4	LAMB1	ACH-000527	0	0	0	0	0		0	0	0	1	1	0
MIR6080	CYB561	ACH-000527	0	0	0	0	0		0	0	0	0	0	0
NSD1	BABAM2	ACH-000527	0	0	0	0	0		1	1	1	1	0	1
NT5C3B	JUP	ACH-000527	0	0	0	0	0		0	0	0	0	0	0
RALGAPA1	FBXO34	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
SLC9A9	ATG7	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
YPEL2	ZC3H7B	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
ZBTB38	SEMA5B	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
ZPLD1	SEMA5B	ACH-000527	0	0	0	0	0		0	0	0	1	0	0
B2M	MIR6723	ACH-000947	0	0	0	0	0		1	0	1	1	1	1
ABLIM2	AFAP1	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
ABRAXAS1	HELQ	ACH-000443	0	0	0	0	0		0	0	0	0	0	0
ACTR10	ARID4A	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
ANTXR1	PSMA7	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
CC2D1A	CEP112	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
CEP112	CC2D1A	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
EIF3L	KDELR3	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
LAMB4	LAMB1	ACH-000443	0	0	0	0	0		0	0	0	1	1	0
NDRG1	TBC1D1	ACH-000443	0	0	0	0	0		0	0	1	1	0	0
NEURL1	ABI1	ACH-000443	0	0	0	0	0		0	0	0	0	0	0
OTUD7B	TXNIP	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
RECK	HDAC5	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
SAMD12	EXT1	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
SLC41A1	DSTYK	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
SLC8A1-AS1	WDR19	ACH-000443	0	0	0	0	0		0	0	0	0	0	0
TERT	SLC12A7	ACH-000443	0	0	0	0	0		0	0	1	1	0	1
TOM1L2	SREBF1	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
ZNF385B	HADHA	ACH-000443	0	0	0	0	0		0	0	0	1	0	0
ABCA3	SNHG19	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
ADGRG5	LAMB2	ACH-000663	0	0	0	0	0		0	0	0	0	0	0
ATG3	CEP250	ACH-000663	0	0	0	0	0		0	0	0	1	0	0
C3orf67	TKT	ACH-000663	0	0	0	0	0		0	0	0	1	0	0
CCDC148	ELF2	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
DRG2	LLGL1	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
FOLR2	CDK15	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
GTF2H5	TULP4	ACH-000663	0	0	0	0	0		0	0	0	1	0	0
HNF1B	ELMSAN1	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
ICAM3	HIF1A	ACH-000663	0	0	0	0	0		0	0	0	1	1	1
NKAIN1	KDM4B	ACH-000663	0	0	0	0	0		0	0	0	1	0	0
NPL	LAMC2	ACH-000663	0	0	0	0	0		0	0	0	1	0	1
NPM1P47	VPS13C	ACH-000663	0	0	0	0	0		0	0	0	0	0	0
RASSF5	MAPKAPK2	ACH-000663	0	0	0	0	0		0	0	0	1	1	0
SLC22A20P	SYNRG	ACH-000663	0	0	0	0	0		0	0	0	0	0	0
UHRF1	PUM1	ACH-000663	0	0	0	0	0		0	0	0	1	0	0
AGO3	THRAP3	ACH-000042	0	0	0	0	0		0	0	0	0	0	0
CSNK1E	CABIN1	ACH-000042	0	0	0	0	0		0	0	0	1	0	1
SEC14L2	TAB1	ACH-000042	0	0	0	0	0		0	0	0	1	0	1
TEKT2	THRAP3	ACH-000042	0	0	0	0	0		0	0	0	1	0	0
CTR9	GATAD2A	ACH-000139	0	0	0	0	0		0	0	0	1	0	0
LRBA	GLRB	ACH-000139	0	0	0	0	0		0	0	0	1	0	1
MIB1	PTPRM	ACH-000139	0	0	0	0	0		0	0	0	1	0	1
NDRG3	LRRC1	ACH-000139	0	0	0	0	0		0	0	0	1	0	0
RXRB	PSMC4	ACH-000139	0	0	0	0	0		0	0	0	1	1	1
NNT-AS1	NNT	ACH-000235	0	0	0	0	0		0	0	0	0	0	0
RNA28S5	ZC3H14	ACH-000417	0	0	0	0	0		0	0	0	0	0	0
C19orf44	SMARCA4	ACH-000023	0	0	0	0	0		0	0	0	1	0	0
ASAP2	CPSF3	ACH-000030	0	0	0	0	0		0	0	0	1	0	1
CHMP2A	ZSCAN22	ACH-000030	0	0	0	0	0		0	0	0	1	0	1
GALNT16	FUT8	ACH-000030	0	0	0	0	0		0	0	0	1	0	0
TTI1	RPN2	ACH-000030	0	0	0	0	0		0	0	0	1	0	1
TTLL5	FLVCR2	ACH-000030	0	0	0	0	0		0	0	0	1	0	0
UBR3	EFHD1	ACH-000030	0	0	0	0	0		0	0	0	1	0	0
LRRC27	PRDX3	ACH-000320	0	0	0	0	0		0	0	0	1	0	0
PRDX3	GBF1	ACH-000320	0	0	0	0	0		0	0	0	1	0	0
SUMF1	SLC4A7	ACH-000320	0	0	0	0	0		0	0	0	1	0	0
CCDC60	SLC16A7	ACH-000347	0	0	0	0	0		0	0	0	1	0	0
EIF2AK1	PMS2	ACH-000347	0	0	0	0	0		0	0	0	1	0	0
HOXB-AS3	HOXB3	ACH-000347	0	0	0	0	0		0	0	0	0	0	0
LINC01204	KDM6A	ACH-000347	0	0	0	0	0		0	0	0	0	0	0
MAGOHB	PRH1	ACH-000347	0	0	0	0	0		0	0	0	1	0	1
OS9	SRSF4	ACH-000347	0	0	0	0	0		0	0	0	1	0	0
STYK1	PRH1	ACH-000347	0	0	0	0	0		0	0	0	1	0	0
CASP4	DYNC2H1	ACH-000189	0	0	0	0	0		0	0	0	1	0	1
CDC16	UPF3A	ACH-000189	0	0	0	0	0		0	0	0	1	1	0
DDX60	DDX60L	ACH-000189	0	0	0	0	0		0	0	0	1	0	1
SET	PKN3	ACH-000189	0	0	0	0	0		0	0	1	1	1	0
ABCC1	CROCCP2	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
ACSBG1	QRICH1	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
ACSS2	RTKN2	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
ANKRD52	SMARCC2	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
BCL3	CBLC	ACH-000144	0	0	0	0	0		0	0	1	1	0	1
CENPP	DCAF10	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
CHRDL2	FBXL20	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
COQ5	PRPF40B	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
EDEM2	TRPC4AP	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
GFRA1	VTI1A	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
GSS	ZNF431	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
HEATR4	NUMB	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
IKZF3	SLC35G1	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
LAMB1	IMMP2L	ACH-000144	0	0	0	0	0		0	0	0	1	1	1
MCAT	PACSIN2	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
NOL4L	BPIFB3	ACH-000144	0	0	0	0	0		0	0	0	0	0	0
PRKG1	IPMK	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
RBM25	PSEN1	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
REEP3	TMEM26-AS1	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
SERPINE3	WDFY2	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
TEK	PAIP1	ACH-000144	0	0	0	0	0		0	0	0	1	0	1
UBC	SCARB1	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
UBE2D1	VTI1A	ACH-000144	0	0	0	0	0		0	0	0	1	1	1
UPF1	LINC00664	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
WBP1L	GBF1	ACH-000144	0	0	0	0	0		0	0	0	1	0	0
CPT1C	PTOV1	ACH-000482	0	0	0	0	0		0	0	0	1	0	0
DPYD	ZRANB2-AS2	ACH-000482	0	0	0	0	0		0	0	0	1	0	1
RPL13	CPNE7	ACH-000062	0	0	0	0	0		0	0	0	1	0	1
BICRAL	CNPY3	ACH-000442	0	0	0	0	0		0	0	0	0	0	0
EPHA6	VPS8	ACH-000442	0	0	0	0	0		0	0	0	1	0	0
KNL1	USP13	ACH-000442	0	0	0	0	0		0	0	0	0	0	0
TAPT1	BACE2	ACH-000442	0	0	0	0	0		0	0	0	1	0	0
BEST3	FRS2	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
C12orf54	CCT2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
CACNA2D4	VDR	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
CCNT1	CCT2	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
EIF2S1	DHRS7	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
ENDOU	FRS2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
FRS2	CNOT2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
LRP1	R3HDM2	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
LRTM2	CNOT2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
MARS	FRS2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
MYRFL	CCT2	ACH-000689	0	0	0	0	0		0	0	0	0	0	0
QKI	BEST3	ACH-000689	0	0	0	0	0		0	0	1	1	0	1
RAP1B	VDR	ACH-000689	0	0	0	0	0		0	0	0	1	1	1
RPAP3	FRS2	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
SLC35E3	DCTN2	ACH-000689	0	0	0	0	0		0	0	0	1	0	0
SLC6A7	VDR	ACH-000689	0	0	0	0	0		0	0	0	1	0	1
TEX49	FRS2	ACH-000689	0	0	0	0	0		0	0	0	0	0	0
ASB7	ALDH1A3	ACH-000100	0	0	0	0	0		0	0	0	1	0	0
FOXO1	PAX3	ACH-000100	0	0	0	0	0		1	0	1	1	1	1
FXYD7	FNBP1L	ACH-000100	0	0	0	0	0		0	0	0	1	0	1
IFNG-AS1	RPSAP52	ACH-000100	0	0	0	0	0		0	0	0	0	0	0
MYT1L	PXDN	ACH-000100	0	0	0	0	0		0	0	0	1	0	1
RPTOR	CCDC137	ACH-000100	0	0	0	0	0		1	0	0	1	0	0
SS18	RAB31	ACH-000100	0	0	0	0	0		0	0	1	1	0	0
AVPI1	TRPC4AP	ACH-000719	0	0	0	0	0		0	0	0	1	0	1
BRK1	LDLR	ACH-000719	0	0	0	0	0		0	0	0	1	0	0
CCDC7	GDA	ACH-000719	0	0	0	0	0		0	0	0	1	0	0
COL4A1	NUMB	ACH-000719	0	0	0	0	0		0	0	0	1	1	1
DEAF1	RNH1	ACH-000719	0	0	0	0	0		0	0	0	1	0	0
GPR75-ASB3	PSME4	ACH-000719	0	0	0	0	0		0	0	0	0	0	0
LINC00243	RXFP1	ACH-000719	0	0	0	0	0		0	0	0	0	0	0
MRPS23	MSI2	ACH-000719	0	0	0	0	0		0	0	0	1	0	0
NECTIN2	RELB	ACH-000719	0	0	0	0	0		0	0	0	0	0	0
PDE4D	DEPDC1B	ACH-000719	0	0	0	0	0		0	0	0	1	0	1
RPS6KB1	CLTC	ACH-000719	0	0	0	0	0		0	1	0	1	0	0
RXFP1	PPP1R18	ACH-000719	0	0	0	0	0		0	0	0	1	0	0
SHROOM2	TBL1X	ACH-000719	0	0	0	0	0		0	0	0	1	0	1
TSG101	EXT1	ACH-000719	0	0	0	0	0		0	1	0	1	0	1
ABHD17AP3	PTPN14	ACH-000348	0	0	0	0	0		0	0	0	0	0	0
MAGEA8	ZDHHC15	ACH-000348	0	0	0	0	0		0	0	0	1	0	0
OCIAD1	OCIAD2	ACH-000242	0	0	0	0	0		0	0	0	1	0	0
POLR3K	CORO7	ACH-000242	0	0	0	0	0		0	0	0	1	0	0
SETD2	CCDC12	ACH-000242	0	0	0	0	0		1	1	1	1	0	1
TNFRSF21	ADGRF1	ACH-000242	0	0	0	0	0		0	0	0	1	0	1
ALDH2	EEA1	ACH-000614	0	0	0	0	0		0	0	1	1	0	1
ANKS1B	RFTN2	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
APOOL	PHKA2	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
CXorf57	IL1RAPL1	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
DLG2	ARHGAP42	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
GYG2	FAM120C	ACH-000614	0	0	0	0	0		0	0	0	1	0	1
HMGB1P27	OLA1	ACH-000614	0	0	0	0	0		0	0	0	0	0	0
IMMP2L	DOCK4	ACH-000614	0	0	0	0	0		0	0	0	1	0	1
KCTD14	GAB2	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
KLC4	RPL7L1	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
MRPL2	RPL7L1	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
NAALADL2	NLGN1	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
NLN	PPWD1	ACH-000614	0	0	0	0	0		0	0	0	1	0	1
OLA1	EEA1	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
PABPC5-AS1	ALG13	ACH-000614	0	0	0	0	0		0	0	0	0	0	0
PGAP1	ANKRD44	ACH-000614	0	0	0	0	0		0	0	0	1	0	0
PICALM	TYR	ACH-000614	0	0	0	0	0		0	0	1	1	0	1
PPFIA1	RAB30	ACH-000614	0	0	0	0	0		0	0	0	1	0	1
